Finished setup, waiting to start, PID: p:0.30 i(x100):0.03 d(x10):10
UPLoading
csdt0
csdt1000
csdt4000
csdt10000
csdt12000
0.00 4.00 2.00 10.00 5.00 150000.00 0.00 
0 1000 4000 10000 12000 17000 0 
UPLoading
csdt0
csdt1000
csdt4000
csdt10000
csdt12000
csdt15000
0.00 4.00 2.00 10.00 5.00 150000.00 0.00 4.00 2.00 10.00 5.00 0.00 0.00 
0 1000 4000 10000 12000 17000 0 1000 4000 10000 12000 15000 20000 
Finished setup, waiting to start, PID: p:0.30 i(x100):0.03 d(x10):10
UPLoading
csdt0
csdt1000
csdt4000
csdt10000
csdt12000
csdt15000
0.00 4.00 2.00 10.00 5.00 0.00 0.00 
0 1000 4000 10000 12000 15000 20000 
1240 x:0.09 y:0.24 z:1.06 acc:1.09 inst:3.84 dt:10 timee:4000 pComp:0.83 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1250 x:0.07 y:0.21 z:1.06 acc:1.08 inst:3.83 dt:10 timee:4000 pComp:0.83 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1259 x:0.07 y:0.21 z:1.06 acc:1.08 inst:3.83 dt:9 timee:4000 pComp:0.82 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1269 x:0.07 y:0.20 z:1.07 acc:1.09 inst:3.82 dt:10 timee:4000 pComp:0.82 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1279 x:0.07 y:0.20 z:1.07 acc:1.09 inst:3.81 dt:10 timee:4000 pComp:0.82 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1289 x:0.07 y:0.20 z:1.07 acc:1.09 inst:3.81 dt:10 timee:4000 pComp:0.81 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1298 x:0.10 y:0.21 z:1.06 acc:1.08 inst:3.80 dt:9 timee:4000 pComp:0.82 iComp:0.27 dComp:0.00 FF:0.40 PID:1.54
1307 x:0.10 y:0.21 z:1.06 acc:1.08 inst:3.80 dt:9 timee:4000 pComp:0.81 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1317 x:0.09 y:0.22 z:1.06 acc:1.08 inst:3.79 dt:10 timee:4000 pComp:0.81 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1327 x:0.09 y:0.22 z:1.06 acc:1.08 inst:3.78 dt:10 timee:4000 pComp:0.81 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1337 x:0.09 y:0.22 z:1.06 acc:1.08 inst:3.78 dt:10 timee:4000 pComp:0.81 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1346 x:0.09 y:0.23 z:1.04 acc:1.07 inst:3.77 dt:9 timee:4000 pComp:0.81 iComp:0.27 dComp:0.00 FF:0.40 PID:1.54
1355 x:0.09 y:0.23 z:1.04 acc:1.07 inst:3.76 dt:9 timee:4000 pComp:0.81 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1366 x:0.09 y:0.22 z:1.04 acc:1.07 inst:3.76 dt:11 timee:4000 pComp:0.81 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1375 x:0.09 y:0.22 z:1.04 acc:1.07 inst:3.75 dt:9 timee:4000 pComp:0.81 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1385 x:0.09 y:0.22 z:1.04 acc:1.07 inst:3.74 dt:10 timee:4000 pComp:0.80 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1394 x:0.10 y:0.18 z:1.05 acc:1.07 inst:3.74 dt:9 timee:4000 pComp:0.80 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1404 x:0.10 y:0.18 z:1.05 acc:1.07 inst:3.73 dt:10 timee:4000 pComp:0.80 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1414 x:0.11 y:0.20 z:1.07 acc:1.09 inst:3.72 dt:10 timee:4000 pComp:0.79 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1423 x:0.11 y:0.20 z:1.07 acc:1.09 inst:3.72 dt:9 timee:4000 pComp:0.79 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1433 x:0.11 y:0.20 z:1.07 acc:1.09 inst:3.71 dt:10 timee:4000 pComp:0.79 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1442 x:0.10 y:0.21 z:1.07 acc:1.10 inst:3.71 dt:9 timee:4000 pComp:0.78 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1453 x:0.10 y:0.21 z:1.07 acc:1.10 inst:3.70 dt:11 timee:4000 pComp:0.78 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1462 x:0.09 y:0.20 z:1.07 acc:1.09 inst:3.69 dt:9 timee:4000 pComp:0.78 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1471 x:0.09 y:0.20 z:1.07 acc:1.09 inst:3.69 dt:9 timee:4000 pComp:0.78 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1481 x:0.09 y:0.20 z:1.07 acc:1.09 inst:3.68 dt:10 timee:4000 pComp:0.78 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1491 x:0.10 y:0.18 z:1.07 acc:1.09 inst:3.67 dt:10 timee:4000 pComp:0.78 iComp:0.27 dComp:0.00 FF:0.40 PID:1.54
1501 x:0.10 y:0.18 z:1.07 acc:1.09 inst:3.67 dt:10 timee:4000 pComp:0.77 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1510 x:0.10 y:0.18 z:1.07 acc:1.09 inst:3.66 dt:9 timee:4000 pComp:0.77 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1520 x:0.11 y:0.18 z:1.06 acc:1.08 inst:3.65 dt:10 timee:4000 pComp:0.77 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1529 x:0.11 y:0.18 z:1.06 acc:1.08 inst:3.65 dt:9 timee:4000 pComp:0.77 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1540 x:0.10 y:0.21 z:1.09 acc:1.12 inst:3.64 dt:11 timee:4000 pComp:0.76 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1549 x:0.10 y:0.21 z:1.09 acc:1.12 inst:3.63 dt:9 timee:4000 pComp:0.75 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1558 x:0.10 y:0.21 z:1.09 acc:1.12 inst:3.63 dt:9 timee:4000 pComp:0.75 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1568 x:0.10 y:0.22 z:1.08 acc:1.11 inst:3.62 dt:10 timee:4000 pComp:0.75 iComp:0.27 dComp:0.00 FF:0.40 PID:1.54
1578 x:0.10 y:0.22 z:1.08 acc:1.11 inst:3.61 dt:10 timee:4000 pComp:0.75 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1588 x:0.10 y:0.22 z:1.06 acc:1.09 inst:3.61 dt:10 timee:4000 pComp:0.76 iComp:0.27 dComp:0.00 FF:0.40 PID:1.54
1597 x:0.10 y:0.22 z:1.06 acc:1.09 inst:3.60 dt:9 timee:4000 pComp:0.75 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1606 x:0.10 y:0.22 z:1.06 acc:1.09 inst:3.60 dt:9 timee:4000 pComp:0.75 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1617 x:0.09 y:0.22 z:1.04 acc:1.07 inst:3.59 dt:11 timee:4000 pComp:0.76 iComp:0.27 dComp:0.00 FF:0.40 PID:1.54
1626 x:0.09 y:0.22 z:1.04 acc:1.07 inst:3.58 dt:9 timee:4000 pComp:0.75 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1635 x:0.10 y:0.22 z:1.05 acc:1.08 inst:3.58 dt:9 timee:4000 pComp:0.75 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1645 x:0.10 y:0.22 z:1.05 acc:1.08 inst:3.57 dt:10 timee:4000 pComp:0.75 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1654 x:0.10 y:0.22 z:1.05 acc:1.08 inst:3.56 dt:9 timee:4000 pComp:0.75 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1665 x:0.10 y:0.24 z:1.07 acc:1.10 inst:3.56 dt:11 timee:4000 pComp:0.74 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1674 x:0.10 y:0.24 z:1.07 acc:1.10 inst:3.55 dt:9 timee:4000 pComp:0.74 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1684 x:0.07 y:0.24 z:1.07 acc:1.10 inst:3.54 dt:10 timee:4000 pComp:0.73 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1693 x:0.07 y:0.24 z:1.07 acc:1.10 inst:3.54 dt:9 timee:4000 pComp:0.73 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1703 x:0.07 y:0.24 z:1.07 acc:1.10 inst:3.53 dt:10 timee:4000 pComp:0.73 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1713 x:0.07 y:0.21 z:1.07 acc:1.09 inst:3.52 dt:10 timee:4000 pComp:0.73 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1722 x:0.07 y:0.21 z:1.07 acc:1.09 inst:3.52 dt:9 timee:4000 pComp:0.73 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1732 x:0.07 y:0.20 z:1.07 acc:1.09 inst:3.51 dt:10 timee:4000 pComp:0.73 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1741 x:0.07 y:0.20 z:1.07 acc:1.09 inst:3.51 dt:9 timee:4000 pComp:0.73 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1751 x:0.07 y:0.20 z:1.07 acc:1.09 inst:3.50 dt:10 timee:4000 pComp:0.72 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1761 x:0.06 y:0.19 z:1.07 acc:1.09 inst:3.49 dt:10 timee:4000 pComp:0.72 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1770 x:0.06 y:0.19 z:1.07 acc:1.09 inst:3.49 dt:9 timee:4000 pComp:0.72 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1780 x:0.08 y:0.22 z:1.06 acc:1.09 inst:3.48 dt:10 timee:4000 pComp:0.72 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1790 x:0.08 y:0.22 z:1.06 acc:1.09 inst:3.47 dt:10 timee:4000 pComp:0.72 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1800 x:0.08 y:0.22 z:1.06 acc:1.09 inst:3.47 dt:10 timee:4000 pComp:0.71 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1809 x:0.09 y:0.22 z:1.08 acc:1.10 inst:3.46 dt:9 timee:4000 pComp:0.71 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1818 x:0.09 y:0.22 z:1.08 acc:1.10 inst:3.45 dt:9 timee:4000 pComp:0.71 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1828 x:0.09 y:0.22 z:1.09 acc:1.11 inst:3.45 dt:10 timee:4000 pComp:0.70 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1838 x:0.09 y:0.22 z:1.09 acc:1.11 inst:3.44 dt:10 timee:4000 pComp:0.70 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1848 x:0.09 y:0.22 z:1.09 acc:1.11 inst:3.43 dt:10 timee:4000 pComp:0.70 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1857 x:0.08 y:0.20 z:1.12 acc:1.14 inst:3.43 dt:9 timee:4000 pComp:0.69 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1867 x:0.08 y:0.20 z:1.12 acc:1.14 inst:3.42 dt:10 timee:4000 pComp:0.68 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1877 x:0.06 y:0.20 z:1.16 acc:1.18 inst:3.42 dt:10 timee:4000 pComp:0.67 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1887 x:0.06 y:0.20 z:1.16 acc:1.18 inst:3.41 dt:10 timee:4000 pComp:0.67 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1896 x:0.06 y:0.20 z:1.16 acc:1.18 inst:3.40 dt:9 timee:4000 pComp:0.67 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1906 x:0.08 y:0.21 z:1.13 acc:1.15 inst:3.40 dt:10 timee:4000 pComp:0.67 iComp:0.27 dComp:0.00 FF:0.40 PID:1.54
1916 x:0.08 y:0.21 z:1.13 acc:1.15 inst:3.39 dt:10 timee:4000 pComp:0.67 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1925 x:0.09 y:0.19 z:1.11 acc:1.13 inst:3.38 dt:9 timee:4000 pComp:0.68 iComp:0.27 dComp:0.00 FF:0.40 PID:1.54
1934 x:0.09 y:0.19 z:1.11 acc:1.13 inst:3.38 dt:9 timee:4000 pComp:0.68 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1944 x:0.09 y:0.19 z:1.11 acc:1.13 inst:3.37 dt:10 timee:4000 pComp:0.67 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1954 x:0.09 y:0.19 z:1.09 acc:1.11 inst:3.36 dt:10 timee:4000 pComp:0.68 iComp:0.27 dComp:0.00 FF:0.40 PID:1.54
1964 x:0.09 y:0.19 z:1.09 acc:1.11 inst:3.36 dt:10 timee:4000 pComp:0.68 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1973 x:0.09 y:0.19 z:1.09 acc:1.11 inst:3.35 dt:9 timee:4000 pComp:0.67 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
1983 x:0.10 y:0.19 z:1.06 acc:1.08 inst:3.34 dt:10 timee:4000 pComp:0.68 iComp:0.27 dComp:0.00 FF:0.40 PID:1.54
1992 x:0.10 y:0.19 z:1.06 acc:1.08 inst:3.34 dt:9 timee:4000 pComp:0.68 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2003 x:0.11 y:0.22 z:1.04 acc:1.07 inst:3.33 dt:11 timee:4000 pComp:0.68 iComp:0.27 dComp:0.00 FF:0.40 PID:1.54
2012 x:0.11 y:0.22 z:1.04 acc:1.07 inst:3.33 dt:9 timee:4000 pComp:0.68 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2021 x:0.11 y:0.22 z:1.04 acc:1.07 inst:3.32 dt:9 timee:4000 pComp:0.67 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2031 x:0.10 y:0.23 z:1.04 acc:1.07 inst:3.31 dt:10 timee:4000 pComp:0.67 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2040 x:0.10 y:0.23 z:1.04 acc:1.07 inst:3.31 dt:9 timee:4000 pComp:0.67 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2050 x:0.09 y:0.22 z:1.05 acc:1.07 inst:3.30 dt:10 timee:4000 pComp:0.67 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2060 x:0.09 y:0.22 z:1.05 acc:1.07 inst:3.29 dt:10 timee:4000 pComp:0.67 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2069 x:0.09 y:0.22 z:1.05 acc:1.07 inst:3.29 dt:9 timee:4000 pComp:0.66 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2079 x:0.08 y:0.21 z:1.04 acc:1.07 inst:3.28 dt:10 timee:4000 pComp:0.66 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2089 x:0.08 y:0.21 z:1.04 acc:1.07 inst:3.27 dt:10 timee:4000 pComp:0.66 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2099 x:0.11 y:0.13 z:1.09 acc:1.10 inst:3.27 dt:10 timee:4000 pComp:0.65 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2108 x:0.11 y:0.13 z:1.09 acc:1.10 inst:3.26 dt:9 timee:4000 pComp:0.65 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2117 x:0.11 y:0.13 z:1.09 acc:1.10 inst:3.26 dt:9 timee:4000 pComp:0.65 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2127 x:0.09 y:0.19 z:1.08 acc:1.10 inst:3.25 dt:10 timee:4000 pComp:0.64 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2137 x:0.09 y:0.19 z:1.08 acc:1.10 inst:3.24 dt:10 timee:4000 pComp:0.64 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2147 x:0.08 y:0.19 z:1.08 acc:1.10 inst:3.24 dt:10 timee:4000 pComp:0.64 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2156 x:0.08 y:0.19 z:1.08 acc:1.10 inst:3.23 dt:9 timee:4000 pComp:0.64 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2166 x:0.08 y:0.19 z:1.08 acc:1.10 inst:3.22 dt:10 timee:4000 pComp:0.64 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2176 x:0.09 y:0.19 z:1.07 acc:1.09 inst:3.22 dt:10 timee:4000 pComp:0.64 iComp:0.27 dComp:0.00 FF:0.40 PID:1.54
2185 x:0.09 y:0.19 z:1.07 acc:1.09 inst:3.21 dt:9 timee:4000 pComp:0.64 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2195 x:0.10 y:0.19 z:1.07 acc:1.10 inst:3.20 dt:10 timee:4000 pComp:0.63 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2204 x:0.10 y:0.19 z:1.07 acc:1.10 inst:3.20 dt:9 timee:4000 pComp:0.63 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2215 x:0.10 y:0.19 z:1.07 acc:1.10 inst:3.19 dt:11 timee:4000 pComp:0.63 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2224 x:0.11 y:0.18 z:1.07 acc:1.09 inst:3.18 dt:9 timee:4000 pComp:0.63 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2233 x:0.11 y:0.18 z:1.07 acc:1.09 inst:3.18 dt:9 timee:4000 pComp:0.63 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2243 x:0.09 y:0.17 z:1.06 acc:1.08 inst:3.17 dt:10 timee:4000 pComp:0.63 iComp:0.27 dComp:0.00 FF:0.40 PID:1.54
2252 x:0.09 y:0.17 z:1.06 acc:1.08 inst:3.17 dt:9 timee:4000 pComp:0.63 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2263 x:0.09 y:0.17 z:1.06 acc:1.08 inst:3.16 dt:11 timee:4000 pComp:0.62 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2272 x:0.09 y:0.17 z:1.07 acc:1.09 inst:3.15 dt:9 timee:4000 pComp:0.62 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2281 x:0.09 y:0.17 z:1.07 acc:1.09 inst:3.15 dt:9 timee:4000 pComp:0.62 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2291 x:0.09 y:0.17 z:1.07 acc:1.09 inst:3.14 dt:10 timee:4000 pComp:0.62 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2301 x:0.10 y:0.18 z:1.08 acc:1.10 inst:3.13 dt:10 timee:4000 pComp:0.61 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2311 x:0.10 y:0.18 z:1.08 acc:1.10 inst:3.13 dt:10 timee:4000 pComp:0.61 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2320 x:0.05 y:0.12 z:1.10 acc:1.11 inst:3.12 dt:9 timee:4000 pComp:0.60 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2330 x:0.05 y:0.12 z:1.10 acc:1.11 inst:3.11 dt:10 timee:4000 pComp:0.60 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2339 x:0.05 y:0.12 z:1.10 acc:1.11 inst:3.11 dt:9 timee:4000 pComp:0.60 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2350 x:0.09 y:0.16 z:1.08 acc:1.09 inst:3.10 dt:11 timee:4000 pComp:0.60 iComp:0.27 dComp:0.00 FF:0.40 PID:1.54
2359 x:0.09 y:0.16 z:1.08 acc:1.09 inst:3.09 dt:9 timee:4000 pComp:0.60 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2368 x:0.11 y:0.18 z:1.07 acc:1.09 inst:3.09 dt:9 timee:4000 pComp:0.60 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2378 x:0.11 y:0.18 z:1.07 acc:1.09 inst:3.08 dt:10 timee:4000 pComp:0.60 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2388 x:0.11 y:0.18 z:1.07 acc:1.09 inst:3.07 dt:10 timee:4000 pComp:0.60 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2398 x:0.10 y:0.16 z:1.05 acc:1.07 inst:3.07 dt:10 timee:4000 pComp:0.60 iComp:0.27 dComp:0.00 FF:0.40 PID:1.54
2407 x:0.10 y:0.16 z:1.05 acc:1.07 inst:3.06 dt:9 timee:4000 pComp:0.60 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2416 x:0.06 y:0.14 z:1.05 acc:1.06 inst:3.06 dt:9 timee:4000 pComp:0.60 iComp:0.27 dComp:0.00 FF:0.40 PID:1.54
2426 x:0.06 y:0.14 z:1.05 acc:1.06 inst:3.05 dt:10 timee:4000 pComp:0.60 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2436 x:0.06 y:0.14 z:1.05 acc:1.06 inst:3.04 dt:10 timee:4000 pComp:0.59 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2446 x:0.06 y:0.12 z:1.06 acc:1.07 inst:3.04 dt:10 timee:4000 pComp:0.59 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2455 x:0.06 y:0.12 z:1.06 acc:1.07 inst:3.03 dt:9 timee:4000 pComp:0.59 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2464 x:0.06 y:0.12 z:1.06 acc:1.07 inst:3.02 dt:9 timee:4000 pComp:0.59 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2475 x:0.07 y:0.15 z:1.07 acc:1.08 inst:3.02 dt:11 timee:4000 pComp:0.58 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2484 x:0.07 y:0.15 z:1.07 acc:1.08 inst:3.01 dt:9 timee:4000 pComp:0.58 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2494 x:0.08 y:0.17 z:1.06 acc:1.08 inst:3.00 dt:10 timee:4000 pComp:0.58 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2503 x:0.08 y:0.17 z:1.06 acc:1.08 inst:3.00 dt:9 timee:4000 pComp:0.58 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2513 x:0.08 y:0.17 z:1.06 acc:1.08 inst:2.99 dt:10 timee:4000 pComp:0.57 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2523 x:0.07 y:0.18 z:1.08 acc:1.09 inst:2.98 dt:10 timee:4000 pComp:0.57 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2532 x:0.07 y:0.18 z:1.08 acc:1.09 inst:2.98 dt:9 timee:4000 pComp:0.57 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2542 x:0.08 y:0.16 z:1.10 acc:1.11 inst:2.97 dt:10 timee:4000 pComp:0.56 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2551 x:0.08 y:0.16 z:1.10 acc:1.11 inst:2.97 dt:9 timee:4000 pComp:0.56 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2562 x:0.08 y:0.16 z:1.10 acc:1.11 inst:2.96 dt:11 timee:4000 pComp:0.55 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2571 x:0.09 y:0.18 z:1.08 acc:1.10 inst:2.95 dt:9 timee:4000 pComp:0.56 iComp:0.27 dComp:0.00 FF:0.40 PID:1.54
2580 x:0.09 y:0.18 z:1.08 acc:1.10 inst:2.95 dt:9 timee:4000 pComp:0.55 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2590 x:0.09 y:0.19 z:1.07 acc:1.09 inst:2.94 dt:10 timee:4000 pComp:0.56 iComp:0.27 dComp:0.00 FF:0.40 PID:1.54
2600 x:0.09 y:0.19 z:1.07 acc:1.09 inst:2.93 dt:10 timee:4000 pComp:0.55 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2609 x:0.09 y:0.19 z:1.07 acc:1.09 inst:2.93 dt:9 timee:4000 pComp:0.55 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2619 x:0.11 y:0.19 z:1.06 acc:1.09 inst:2.92 dt:10 timee:4000 pComp:0.55 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2628 x:0.11 y:0.19 z:1.06 acc:1.09 inst:2.91 dt:9 timee:4000 pComp:0.55 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2638 x:0.10 y:0.18 z:1.05 acc:1.07 inst:2.91 dt:10 timee:4000 pComp:0.55 iComp:0.27 dComp:0.00 FF:0.40 PID:1.54
2648 x:0.10 y:0.18 z:1.05 acc:1.07 inst:2.90 dt:10 timee:4000 pComp:0.55 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2658 x:0.10 y:0.18 z:1.05 acc:1.07 inst:2.89 dt:10 timee:4000 pComp:0.55 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2667 x:0.07 y:0.18 z:1.04 acc:1.06 inst:2.89 dt:9 timee:4000 pComp:0.55 iComp:0.27 dComp:0.00 FF:0.40 PID:1.54
2676 x:0.07 y:0.18 z:1.04 acc:1.06 inst:2.88 dt:9 timee:4000 pComp:0.55 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2687 x:0.07 y:0.18 z:1.05 acc:1.07 inst:2.88 dt:11 timee:4000 pComp:0.54 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2696 x:0.07 y:0.18 z:1.05 acc:1.07 inst:2.87 dt:9 timee:4000 pComp:0.54 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2706 x:0.07 y:0.18 z:1.05 acc:1.07 inst:2.86 dt:10 timee:4000 pComp:0.54 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2715 x:0.08 y:0.20 z:1.06 acc:1.08 inst:2.86 dt:9 timee:4000 pComp:0.53 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2724 x:0.08 y:0.20 z:1.06 acc:1.08 inst:2.85 dt:9 timee:4000 pComp:0.53 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2735 x:0.09 y:0.21 z:1.06 acc:1.08 inst:2.84 dt:11 timee:4000 pComp:0.53 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2744 x:0.09 y:0.21 z:1.06 acc:1.08 inst:2.84 dt:9 timee:4000 pComp:0.53 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2754 x:0.09 y:0.21 z:1.06 acc:1.08 inst:2.83 dt:10 timee:4000 pComp:0.52 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2763 x:0.09 y:0.23 z:1.06 acc:1.09 inst:2.82 dt:9 timee:4000 pComp:0.52 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
2773 x:0.09 y:0.23 z:1.06 acc:1.09 inst:2.82 dt:10 timee:4000 pComp:0.52 iComp:0.27 dComp:-0.00 FF:0.40 PID:1.54
